CITY NAME,ZIP,ADDRESSE ,OWNER,CARE OF,MAIL ADDRESSE,MAIL CITY,MAIL STATE,MAIL ZIP
PORT ORANGE,32129,3820 SUNSET COVE DR,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,5318 GEORGIA PEACH AVE,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,609 RENNER RD,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5929 BRANDON LN,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,483 SPRUCEVIEW DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1517 RUSTY CIR,SRP SUB LLC,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5808 SOUTHPORT DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,6805 AMICI CT,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,625 DEVON ST,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,361 SAGEWOOD DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,5345 PLANTATION HOME WAY,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,1841 CREEKWATER BLVD,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,3859 SUNSET COVE DR,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,1180 SABLE KEY CIR,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,6144 HALF MOON DR,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1403 ROYAL GROVE LN,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,434 PENDREY DR,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,6169 HALF MOON DR,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,5874 WOODPOINT TER,BISMUTH PROPCO SERIES LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,5315 COQUINA SHORES LN,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,967 COUNTRYSIDE WEST BLVD,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,908 SILVER LEAF PL,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,912 SILVER LEAF PL,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1112 MORGAN RD,SRP SUB LLC,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1278 HARMS WAY,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,6016 HICKORY GROVE LN,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,1735 CREEKWATER BLVD,IH3 PROPERTY FLORIDA LP,C/O ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,387 TRAFALGA AVE,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1215 EDDIE DR,2017-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,5397 CORDGRASS BEND LN,IH3 PROPERTY FLORIDA LP,C/O ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,772 HUNT CLUB TR,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,809 SMOKERISE BLVD,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,813 ANGELINA CT,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,5631 TOURO DR,HPA III ACQUISITIONS I LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,3233 VAIL VIEW DR,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,909 SMOKERISE BLVD,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1106 SOUTHLAND CT,THR FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,3898 SUNSET COVE DR,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1432 BILOXI CT,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,1500 TAMMY CT,2018-2 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32129,1166 VIKING DR,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,528 HAMLET DR,HPA III ACQUISITIONS 1 LLC,C/O RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,840 WINGATE TR,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,6729 CALISTOGA CIR,2018-3 IH BORROWER LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32128,6813 VINTAGE LN,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,947 GREENMONT CT,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
PORT ORANGE,32127,982 SANDLE WOOD DR,IH3 PROPERTY FLORIDA LP,% ALTUS GROUP US INC,PO BOX 4900,SCOTTSDALE,AZ,85261
SOUTH DAYTONA,32119,2932 FOXCROFT LN,THR FLORIDA LP,,PO BOX 4900,SCOTTSDALE,AZ,85261
SOUTH DAYTONA,32119,2826 REGENT CRESCENT,2017-2 IH BORROWER LP,,PO  BOX 4900,SCOTTSDALE,AZ,85261
SOUTH DAYTONA,32119,2128 EVERGREEN TER,SEGAVEPO 2 LLC,C/L RYAN LLC,PO BOX 4900,SCOTTSDALE,AZ,85261
